Symbol,Name,Current Price,RS Score,MA_50,MA_150,MA_200,52 Week High,52 Week Low
1491,中外鉱業,66.0,100.0,65.54,42.78666666666667,39.285,87.0,25.0
1921,巴コーポレーション,1431.0,105.01432664756445,1218.18,1049.8266666666666,1008.375,1465.0,698.0
2432,ディー・エヌ・エー,3625.0,137.93895635050868,3520.21,2722.71,2441.6775,4025.0,1289.0
2726,パルグループホールディングス,3820.0,104.93562231759657,3402.3,3138.2933333333335,2856.015,4185.0,1610.0
3046,ジンズホールディングス,8600.0,157.10014947683112,7206.8,6520.5,6045.75,9030.0,3260.0
3053,ペッパーフードサービス,216.0,92.85714285714286,192.4,186.88,177.365,222.0,109.0
3106,倉敷紡績,6320.0,86.98224852071006,5914.3,5468.666666666667,5253.35,6490.0,3360.0
3135,マーケットエンタープライズ,1497.0,109.95792426367461,1453.82,1218.8733333333332,1142.705,1763.0,663.0
3137,ファンデリー,661.0,81.5934065934066,449.28,335.58666666666664,321.42,799.0,203.0
3189,ＡＮＡＰ,542.0,146.36363636363637,486.52,388.41333333333336,373.755,560.0,218.0
3264,アスコット,259.0,77.3972602739726,258.62,223.31333333333333,212.815,260.0,127.0
3271,ＴＨＥグローバル社,998.0,121.2860310421286,841.42,708.88,668.465,1050.0,372.0
3286,トラストホールディングス,1010.0,94.23076923076923,929.36,836.4933333333333,817.105,1080.0,505.0
3328,ＢＥＥＮＯＳ,3995.0,83.42516069788797,3985.6,3562.0466666666666,3296.8,4070.0,2033.0
3341,日本調剤,2961.0,93.52941176470588,1689.62,1483.9733333333334,1451.125,2961.0,1113.0
3562,Ｎｏ．１,1876.0,101.72043010752687,1810.68,1656.52,1501.35,2143.0,830.0
3565,アセンテック,1210.0,118.01801801801801,1106.36,880.5733333333334,800.43,1275.0,421.0
3661,エムアップホールディングス,1796.0,74.19980601357905,1715.16,1551.7866666666666,1484.615,1896.0,991.0
3666,テクノスジャパン,1153.0,96.75767918088738,1150.32,887.3266666666667,849.56,1155.0,565.0
3920,アイビーシー,758.0,78.77358490566037,704.4,643.6133333333333,614.97,767.0,403.0
3930,はてな,1388.0,86.55913978494623,1293.72,1060.6266666666668,984.13,1426.0,725.0
3989,シェアリングテクノロジー,1109.0,98.74551971326164,1030.14,925.6533333333333,869.37,1109.0,503.0
4258,網屋,4125.0,101.21951219512195,3673.86,3351.346666666667,3240.255,4220.0,1910.0
4267,ライトワークス,2177.0,118.79396984924622,1874.64,1347.0,1260.92,2178.0,881.0
4393,バンク・オブ・イノベーション,10280.0,152.57985257985257,8303.6,6686.366666666667,6292.85,10280.0,3775.0
4435,カオナビ,4390.0,187.49181401440734,4270.5,2779.366666666667,2513.77,4570.0,1305.0
4593,ヘリオス,325.0,121.08843537414967,285.86,237.56666666666666,226.015,386.0,130.0
4592,サンバイオ,2072.0,404.1362530413625,1482.32,1120.06,1093.69,2399.0,411.0
4776,サイボウズ,2970.0,91.98448610213316,2844.6,2458.866666666667,2276.795,3180.0,1323.0
4784,ＧＭＯインターネット,2479.0,635.6083086053412,1526.16,966.7,846.46,3000.0,332.0
4914,高砂香料工業,6500.0,90.8957415565345,6442.2,5768.866666666667,5374.8,6970.0,3285.0
5029,サークレイス,1206.0,144.6247464503043,1054.28,766.6666666666666,703.435,1257.0,400.0
5136,ｔｒｉｐｌａ,2465.0,87.31003039513678,2025.44,1625.18,1597.66,2583.0,1093.0
5161,西川ゴム工業,2415.0,145.1776649746193,2340.31,1463.73,1330.0075,2482.5,857.0
5277,スパンクリートコーポレーション,452.0,70.56603773584906,445.92,303.94666666666666,282.98,459.0,169.0
5482,愛知製鋼,7640.0,102.65251989389918,7265.6,5614.133333333333,5032.435,7980.0,2707.0
5592,くすりの窓口,2236.0,70.0380228136882,1945.88,1565.8333333333333,1515.805,2308.0,1040.0
5843,ニッポンインシュア,1728.0,105.46967895362664,1646.82,1247.06,1145.6,1867.0,678.0
5888,ＤＡＩＷＡ　ＣＹＣＬＥ,3940.0,102.9881504379186,3779.3,3496.24,3340.17,4625.0,1898.0
6226,守谷輸送機工業,2654.0,140.6165004533092,2594.68,2426.346666666667,2209.83,2851.0,1066.0
6231,木村工機,9600.0,100.41753653444675,7874.6,6291.4,5909.7,9600.0,3470.0
6445,ジャノメ,1125.0,71.49390243902438,1042.38,981.3,920.12,1186.0,575.0
6532,ベイカレント,7441.0,106.1789969520643,6724.14,5910.046666666667,5519.575,7756.0,3059.0
6715,ナカヨ,2545.0,128.04659498207886,2441.3,1559.8666666666666,1460.255,2550.0,998.0
6898,トミタ電機,2985.0,88.68520859671303,2365.26,2154.4066666666668,1976.25,2985.0,1160.0
6957,芝浦電子,5800.0,93.33333333333333,4667.2,3796.266666666667,3626.345,5800.0,2607.0
7011,三菱重工業,2749.0,104.84351713859911,2441.23,2280.1966666666667,2167.6425,2890.5,1242.0
7012,川崎重工業,8397.0,79.69184677937085,8259.56,7004.206666666667,6566.355,9847.0,3850.0
7013,ＩＨＩ,10860.0,180.6201550387597,10213.16,8966.093333333334,8133.695,11820.0,3539.0
7097,さくらさくプラス,2088.0,106.32411067193677,1991.56,1578.0066666666667,1425.595,2420.0,780.0
7115,アルファパーチェス,2182.0,100.92081031307552,1760.32,1300.1333333333334,1240.625,2364.0,828.0
7273,イクヨ,4265.0,91.68539325842697,3833.5,3115.7466666666664,2842.13,4705.0,1580.0
7378,アシロ,1647.0,119.89319092122832,1641.72,1409.7133333333334,1262.125,1890.0,616.0
7383,ネットプロテクションズホールディングス,457.0,131.97969543147207,450.9,435.18,385.435,529.0,150.0
7453,良品計画,4626.0,100.30309590820524,4155.38,3477.31,3279.75,4942.0,2211.5
7552,ハピネット,5210.0,81.21739130434781,4978.4,4546.633333333333,4286.535,5570.0,2624.0
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2874.0,123.83177570093457,2610.96,2582.8533333333335,2500.715,2950.0,1284.0
7698,アイスコ,1827.0,128.08988764044943,1806.8,1734.74,1683.0325,1885.0,791.5
7732,トプコン,3215.0,88.4525205158265,3007.97,2388.153333333333,2192.785,3256.0,1246.0
7806,ＭＴＧ,2805.0,87.00000000000001,2391.02,1968.66,1849.215,2845.0,1398.0
8107,キムラタン,52.0,205.88235294117646,50.12,34.78,30.35,62.0,16.0
8119,三栄コーポレーション,1125.0,83.59853121175031,932.86,902.7116666666667,869.14375,1125.0,600.25
8836,ＲＩＳＥ,33.0,83.33333333333333,32.1,26.22,24.245,38.0,16.0
9070,トナミホールディングス,10150.0,114.13502109704643,9359.4,7106.6,6837.75,10340.0,4550.0
9072,ニッコンホールディングス,2863.0,92.56768118379016,2598.04,2198.2533333333336,2108.9225,2955.5,1448.75
9554,ＡＶｉＣ,1784.0,78.4,1620.72,1336.5066666666667,1270.84,1896.0,731.0
9766,コナミグループ,19285.0,106.4775160599572,18217.7,15877.2,14925.475,19940.0,9078.0
9852,ＣＢグループマネジメント,8040.0,72.34726688102894,8029.4,6109.766666666666,5860.625,8070.0,4585.0
