Symbol,Name,Current Price,RS Score,MA_50,MA_150,MA_200,52 Week High,52 Week Low
1803,清水建設,1641.5,83.46931682171042,1467.93,1327.3739998372396,1239.331499938965,1641.5,806.4000244140625
1871,ピーエス・コンストラクション,1791.0,73.37850919651501,1553.46,1321.46,1243.455,1800.0,842.0
1909,日本ドライケミカル,4810.0,80.89507333584054,4189.4,4048.3333333333335,3802.615,4810.0,2191.0
1921,巴コーポレーション,1394.0,73.38308457711442,1331.84,1136.06,1082.55,1488.0,756.0
1942,関電工,3022.0,71.12117780294452,2810.47,2532.0533333333333,2431.03,3022.0,1653.0
1948,弘電社,2242.0,82.57328990228012,2051.06,1923.4666666666667,1782.39,2261.0,1048.0
1949,住友電設,6290.0,79.71428571428572,5310.0,4954.133333333333,4715.95,6640.0,2963.0
1961,三機工業,3920.0,78.5063752276867,3538.22,3209.18,2986.595,3950.0,1825.0
1965,テクノ菱和,3265.0,86.89181453921006,2882.46,2728.213333333333,2473.835,3445.0,1160.0
2162,ｎｍｓ　ホールディングス,606.0,70.70422535211267,544.92,427.35333333333335,424.295,640.0,321.0
2216,カンロ,4280.0,80.5145508224378,3779.96,3497.82,3399.725,4390.0,2308.0
2326,デジタルアーツ,7250.0,98.63013698630137,6837.0,6290.266666666666,5882.25,7530.0,3440.0
2700,木徳神糧,14270.0,145.61101549053353,9366.8,7013.2,6664.75,14270.0,5110.0
2726,パルグループホールディングス,3685.0,105.0639955481358,3662.4,3334.0733333333333,3113.51,4185.0,1610.0
2975,スター・マイカ・ホールディングス,1053.0,75.20798668885192,951.62,833.6,780.16,1058.0,502.0
2983,アールプランナー,1465.0,94.81382978723406,1399.1,1378.6533333333334,1314.0,1655.0,750.0
2991,ランドネット,1238.0,126.11872146118723,1121.82,1116.06,1034.23,1280.0,547.5
3046,ジンズホールディングス,8510.0,129.3800539083558,8235.0,7122.133333333333,6641.55,9070.0,3660.0
3135,マーケットエンタープライズ,1624.0,112.01044386422976,1510.02,1334.24,1230.84,1763.0,699.0
3189,ＡＮＡＰ,968.0,322.70742358078604,586.1,459.2866666666667,411.705,975.0,225.0
