Symbol,Name,Current Price,RS Score,MA_50,MA_150,MA_200,52 Week High,52 Week Low
1418,インターライフホールディングス,429.0,102.35849056603774,364.34,320.2,304.5,445.0,207.0
3189,ＡＮＡＰ,460.0,90.87136929460581,451.88,367.46,364.04,560.0,218.0
3271,ＴＨＥグローバル社,848.0,77.77777777777777,766.6,680.9866666666667,641.325,944.0,372.0
3328,ＢＥＥＮＯＳ,3990.0,89.54869358669835,3980.1,3453.8,3199.075,4070.0,2024.0
3666,テクノスジャパン,1150.0,87.29641693811074,1100.84,849.7066666666667,820.53,1152.0,565.0
4258,網屋,3630.0,76.90058479532165,3470.06,3302.346666666667,3132.24,4015.0,1884.0
4267,ライトワークス,2175.0,115.34653465346535,1662.08,1254.32,1191.175,2175.0,881.0
4435,カオナビ,4365.0,135.69114470842334,3682.74,2577.3866666666668,2339.62,4460.0,1305.0
4592,サンバイオ,1546.0,253.77574370709382,1177.24,1031.5333333333333,1029.805,1678.0,390.0
4784,ＧＭＯインターネット,1713.0,403.8235294117647,1217.44,813.5866666666667,729.915,1759.0,332.0
5161,西川ゴム工業,2117.0,104.14657666345227,2036.96,1345.76,1247.04,2482.5,857.0
5721,エス・サイエンス,90.0,260.0,44.46,29.566666666666666,27.89,119.0,19.0
5843,ニッポンインシュア,1592.0,75.33039647577094,1513.88,1169.94,1091.4,1760.0,678.0
6226,守谷輸送機工業,2629.0,107.33438485804419,2562.32,2344.826666666667,2135.08,2851.0,1066.0
6715,ナカヨ,2536.0,119.7573656845754,2082.82,1448.8,1378.67,2545.0,998.0
6836,ぷらっとホーム,1658.0,528.030303030303,1209.4466662597656,1049.020000406901,885.6433335113526,1750.0,227.6666717529297
7732,トプコン,3162.0,77.79027270171493,2929.0,2252.786666666667,2107.03,3256.0,1246.0
9070,トナミホールディングス,10050.0,118.00433839479392,8480.0,6790.533333333334,6597.0,10340.0,4520.0
9072,ニッコンホールディングス,2758.5,86.44812436633997,2436.51,2114.47,2035.305,2758.5,1418.5
9302,三井倉庫ホールディングス,8250.0,75.53191489361701,7803.0,7214.866666666667,6628.375,8250.0,4160.0
9467,アルファポリス,1320.0,94.49901185104244,1214.04,990.0799991861979,917.6500003051758,1435.0,567.6666870117188
