Symbol,Name,Current Price,RS Score,MA_50,MA_150,MA_200,52 Week High,52 Week Low
1401,エムビーエス,1235.0,70.11019283746556,934.1,796.5933333333334,777.74,1400.0,560.0
1418,インターライフホールディングス,390.0,74.8878923766816,387.82,357.6333333333333,341.33,480.0,219.0
1803,清水建設,1616.5,89.5076201641266,1559.21,1387.4433333333334,1294.6159994506836,1641.5,806.4000244140625
1871,ピーエス・コンストラクション,1738.0,76.44670050761422,1673.76,1407.3533333333332,1310.0,1821.0,842.0
1909,日本ドライケミカル,5120.0,94.82496194824961,4559.9,4220.333333333333,3998.59,5160.0,2191.0
1921,巴コーポレーション,1406.0,76.19047619047619,1376.88,1191.2733333333333,1116.93,1488.0,756.0
1942,関電工,3384.0,104.4712990936556,2995.53,2646.4366666666665,2531.825,3384.0,1653.0
1948,弘電社,2330.0,83.89897395422257,2216.54,2016.2266666666667,1876.74,2478.0,1048.0
1961,三機工業,4110.0,94.32624113475177,3785.3,3367.84,3133.64,4110.0,1825.0
1965,テクノ菱和,3800.0,115.41950113378685,3248.72,2873.3733333333334,2658.075,3800.0,1160.0
1967,ヤマト,1765.0,83.85416666666667,1634.6,1440.6666666666667,1321.255,1809.0,867.0
1975,朝日工業社,2480.0,79.97097242380262,2224.92,2114.2466666666664,1922.975,2486.0,1070.0
2134,北浜キャピタルパートナーズ,88.0,282.60869565217394,32.92,23.886666666666667,23.18,102.0,15.0
2216,カンロ,1536.0,96.50319317970018,1390.513330078125,1220.4444380696614,1180.941662902832,1591.6666259765625,780.3333129882812
2326,デジタルアーツ,7600.0,94.62227912932137,7171.0,6515.2,6164.175,7850.0,3440.0
2334,イオレ,2438.0,263.3383010432191,1160.76,762.6333333333333,728.735,2438.0,461.0
2586,フルッタフルッタ,250.0,575.6756756756757,167.36,155.78,153.925,284.0,29.0
2700,木徳神糧,2285.0,98.35069444444444,2237.94,1555.9666666666667,1444.785,2854.0,1022.0
2938,オカムラ食品工業,1214.0,115.82222222222222,972.6933312988281,805.4266642252604,798.2283319091797,1326.6666259765625,500.0
2983,アールプランナー,1686.0,104.86026731470233,1514.36,1438.9133333333334,1374.39,1858.0,785.0
2991,ランドネット,1181.0,71.28353879622915,1147.32,1136.4666666666667,1071.525,1280.0,550.0
3070,ジェリービーンズグループ,245.0,124.77064220183487,161.32,130.13333333333333,125.735,259.0,69.0
3271,ＴＨＥグローバル社,1011.0,85.50458715596329,976.88,806.8133333333334,763.905,1050.0,372.0
3341,日本調剤,3200.0,122.53129346314324,3105.16,2005.46,1842.565,3335.0,1113.0
3350,メタプラネット,1576.0,1845.6790123456792,1046.32,612.2526666259765,490.63800010681155,1895.0,64.30000305175781
3370,フジタコーポレーション,570.0,94.53924914675768,319.36,269.3466666666667,262.25,570.0,200.0
3399,丸千代山岡家,5840.0,110.14753508456279,5230.5,4394.9,4166.675,6290.0,2510.0
3409,北日本紡績,236.0,138.38383838383837,197.54,142.60666666666665,127.255,264.0,68.0
3486,グローバル・リンク・マネジメント,2010.0,86.88981868898186,2006.42,1730.06,1584.7975,2199.0,721.0
3529,アツギ,1245.0,91.8335901386749,1116.52,1053.24,998.17,1261.0,572.0
3542,ベガコーポレーション,1627.0,151.46831530139102,1248.48,910.42,874.945,1762.0,586.0
3556,リネットジャパングループ,615.0,94.62025316455696,440.36,321.8933333333333,313.285,640.0,171.0
3562,Ｎｏ．１,2001.0,85.10638297872339,1965.84,1907.48,1706.59,2143.0,830.0
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,7131.0,174.79768786127167,6086.42,4583.546666666667,4160.02,7131.0,2019.0
3565,アセンテック,1680.0,206.5693430656934,1408.78,1118.9866666666667,993.44,1766.0,421.0
