Symbol,Name,Current Price,RS Score,MA_50,MA_150,MA_200,52 Week High,52 Week Low
ACIW,ACI Worldwide Inc,53.209999084472656,70.27199707031251,52.86300018310547,51.694066721598304,48.34240007400513,59.20000076293945,31.25
AEM,Agnico Eagle Mines Ltd,98.79000091552734,84.10361758562648,90.78300018310547,84.62939997355143,80.8052499961853,100.80999755859375,53.65999984741211
AGI,Alamos Gold Inc,23.770000457763672,79.2609355012666,21.07819995880127,19.89533334096273,19.04690001487732,24.350000381469727,13.130000114440918
ALHC,Alignment Healthcare Inc,14.890000343322754,177.28120410886237,13.803800029754639,11.887166703542073,10.972625033855438,15.8100004196167,4.46999979019165
API,Agora Inc Adr,5.369999885559082,98.15497453759994,5.1917999696731565,3.8995666511853537,3.535924988389015,6.650000095367432,1.8300000429153442
ASM,Avino Silver & Gold Mines,1.3700000047683716,174.00000095367432,1.1784000062942506,1.1278000020980834,1.0953500002622605,1.5199999809265137,0.5
BABA,ALIBABA GROUP HOLDING-SP ADR,140.6199951171875,90.77465318651691,104.71339950561523,95.50913309733073,90.93329982757568,143.75,68.81999969482422
BABX,GraniteShares 2x Long BABA Daily ETF,41.099998474121094,191.9033998354099,24.699800033569336,21.36680008570353,19.732750062942504,44.119998931884766,12.029999732971191
BCS,Barclays Plc Spons Adr,15.9399995803833,79.90970878165086,14.548999919891358,13.133066635131836,12.652449979782105,16.239999771118164,8.859999656677246
BEKE,Ke Holdings Inc,24.260000228881836,90.27451159907322,18.954800033569335,18.539333324432373,17.783349986076356,25.799999237060547,12.579999923706055
BGM,BGM Group Ltd,10.729999542236328,298.14470530710923,9.957239971160888,8.140553318659464,7.193934994935989,13.0,2.694999933242798
BRFH,Barfresh Food Group Inc,3.5999999046325684,190.32257072139117,3.348399991989136,3.073200001716614,3.030349998474121,4.539999961853027,1.0299999713897705
CDXC,Chromadex Corp,7.699999809265137,342.52872224496025,5.754200010299683,4.964266664187114,4.440949999094009,8.550000190734863,1.600000023841858
CLMB,Climb Global Solutions Inc. Common Stock,131.86000061035156,92.55256154569209,126.65159973144532,112.51879994710286,99.45184991836548,139.8800048828125,51.5099983215332
CMRX,Chimerix Inc,8.430000305175781,574.4000244140625,4.305800023078919,2.155266673564911,1.843250004351139,8.460000038146973,0.7699999809265137
COMP,Compass Inc Class A,8.479999542236328,125.53190329108315,7.3279999732971195,6.400066645940145,5.7811499845981595,10.239999771118164,2.930000066757202
CPIX,Cumberland Pharmaceuticals,6.369999885559082,228.35049988017624,3.7129999732971193,2.1462666543324787,1.9820499920845032,6.769999980926514,1.059999942779541
CRMD,Cormedix Inc,10.710000038146973,198.32869900291223,10.381200017929077,9.028333350817363,7.957200008630752,13.59000015258789,3.4200000762939453
CURI,Curiositystream Inc,2.2699999809265137,365.1639252907085,2.218399999141693,1.9149000000953675,1.7139499992132188,2.884999990463257,0.4779999852180481
CWEB,Drx Dly China Int Bull 2X,49.09000015258789,77.99129908768845,37.3784001159668,35.79820017496745,35.23690015792847,58.369998931884766,24.719999313354492
CYD,China Yuchai Intl Ltd,19.649999618530273,123.29544537077285,13.31400001525879,11.626800034840901,10.966700005531312,24.360000610351562,8.180000305175781
DAO,Youdao Inc,8.680000305175781,108.65386114318044,8.143400096893311,5.840700039863586,5.298975031375885,11.100000381469727,3.009999990463257
DB,Deutsche Bank Ag-Registered,24.15999984741211,76.60818207928881,19.50560001373291,17.60333333333333,17.282549986839296,24.15999984741211,13.680000305175781
DECA,Denali Capital Acquisition A,12.020000457763672,84.63901743715053,11.997700004577636,11.725839958190917,11.050579974651336,12.149999618530273,5.380000114440918
DESP,Despegar.Com Corp,19.25,122.02998651216336,19.232799949645997,15.597399946848551,15.105549960136413,19.459999084472656,8.670000076293945
DOCS,Doximity Inc,63.97999954223633,127.60582765222557,62.68779991149902,49.669200032552084,44.281050004959106,83.13999938964844,22.989999771118164
EH,Ehang Holdings Ltd Sps Adr,22.670000076293945,102.04990674476369,18.994299945831298,16.12866667429606,15.750775003433228,26.450000762939453,11.170000076293945
ERJ,Embraer Sa-Spon Adr,51.02000045776367,135.98519184688774,41.517400131225585,37.05740008036295,34.92635004043579,52.880001068115234,21.239999771118164
EXEL,Exelixis Inc,38.58000183105469,72.38607362723945,34.91700004577637,31.428733253479002,29.083899908065796,38.689998626708984,20.34000015258789
FINW,Finwise Bancorp,17.829999923706055,90.28815519182034,17.818100032806395,16.277986691792805,14.883620014190674,20.6299991607666,9.369999885559082
FKWL,Franklin Wireless Corp,6.619999885559082,132.28070551155176,5.521399955749512,4.661133325894673,4.366999994516373,6.940000057220459,2.740000009536743
FOX,Fox Corp Class B,51.599998474121094,99.22779627071361,49.290799865722654,42.95869992574056,40.3473748588562,54.22999954223633,25.899999618530273
FOXA,Fox Corp Class A,55.66999816894531,95.88317388986034,52.25780029296875,45.899733479817705,43.16035007476807,58.0,28.420000076293945
FPH,Five Point Holdings Llc Cl A,5.78000020980835,86.45162540717664,5.023799982070923,4.103666667938232,3.8521499967575075,6.570000171661377,2.8399999141693115
FSI,Flexible Solutions Intl Inc,5.619999885559082,180.9999942779541,5.369259991645813,4.106253333091736,3.5756150007247927,7.210000038146973,1.7300000190734863
FUTU,Futu Holdings Limited American Depositary Shares,113.0,99.57612527676262,97.82550018310548,86.83990005493165,82.4172501373291,128.92999267578125,53.369998931884766
HWM,Howmet Aerospace Inc,124.4000015258789,80.86653639680483,124.1940007019043,110.28500015258788,103.15900005340576,139.38999938964844,62.93000030517578
IBIO,Ibio Inc,5.599999904632568,366.6666401757145,3.436200013160706,2.677399999300639,2.564250002503395,6.409999847412109,1.0499999523162842
IDCC,InterDigital Inc,215.27999877929688,100.61504396340051,195.6193994140625,170.19299987792968,157.080299949646,217.2899932861328,95.66000366210938
ITCI,Intra-Cellular Therapies Inc,131.24000549316406,98.75815223294116,117.59720062255859,91.83733337402344,86.88570007324219,131.27999877929688,64.37000274658203
JVA,Coffee Holding Co Inc,9.569999694824219,614.1790639135253,4.819999995231629,3.6149333333969116,3.178150002360344,9.569999694824219,1.2100000381469727
KC,Kingsoft Cloud Holdings Adr,17.540000915527344,561.8868031812415,13.971599979400635,7.337266666094462,6.183424998521804,20.809999465942383,2.0899999141693115
KGC,Kinross Gold Corp,11.149999618530273,109.19324161598594,10.76560001373291,9.96266664505005,9.53309998035431,12.149999618530273,5.329999923706055
LNSR,Lensar,14.859999656677246,241.6091949991072,10.108899917602539,7.109239964485169,6.494679976701736,15.34000015258789,3.0
LTH,Life Time Group Holdings Inc,29.1200008392334,106.81818889931219,28.220199851989747,25.399466590881346,23.677899956703186,33.22999954223633,13.0
MMM,3M Co,146.3000030517578,89.12106565159507,143.88039855957032,135.24999954223634,127.33454971313476,155.1199951171875,77.35785675048828
MYTE,Myt Netherlands Parent Bv,10.029999732971191,169.6236466621303,9.338600034713744,6.743366683324178,6.273275011777878,12.380000114440918,3.1500000953674316
NAK,Northern Dynasty Minerals,0.7300000190734863,160.71429141626066,0.6573999989032745,0.4844000005722046,0.44445000067353246,0.7599999904632568,0.27000001072883606
NGD,New Gold Inc,2.9000000953674316,97.27891421261778,2.797999997138977,2.742000002861023,2.580250004529953,3.190000057220459,1.4700000286102295
NWG,Natwest Group Plc,12.15999984741211,85.08370669246376,10.853400001525879,9.946333351135253,9.557850015163421,12.569999694824219,6.190000057220459
OCFT,Oneconnect Financial Techno,6.400000095367432,184.44444868299695,3.4972399950027464,2.5532266581058503,2.371499992311001,6.679999828338623,0.9959999918937683
OPK,Opko Health Inc,1.899999976158142,102.12765755077031,1.5868000030517577,1.5522000034650167,1.4998500007390976,1.940000057220459,0.8700000047683716
OPOF,Old Point Financial Corp,30.59000015258789,84.16615911214245,26.64519989013672,22.13306655883789,20.456649904251098,30.690000534057617,13.65999984741211
OPRT,Oportun Financial Corp,6.639999866485596,76.5957415778478,5.220999994277954,3.7606666692097983,3.5801250064373016,8.699999809265137,2.130000114440918
ORGO,Organogenesis Holdings Inc,5.15500020980835,80.87720639671214,3.637400016784668,3.279700001080831,3.152900002002716,6.210000038146973,2.2799999713897705
PAAS,Pan American Silver Corp,24.549999237060547,82.39226721755884,22.92659996032715,22.095866686503093,21.930699996948242,25.850000381469727,13.460000038146973
PAHC,Phibro Animal Health Corp-A,23.639999389648438,79.36266192926429,22.406000061035158,22.079399998982748,21.010599994659422,26.219999313354492,12.09000015258789
PBI,Pitney Bowes Inc,9.520000457763672,132.19513851712713,8.75119993209839,7.705933329264323,7.217499997615814,10.859999656677246,3.9200000762939453
PPC,Pilgrim's Pride Corp,54.619998931884766,70.84767001877579,48.979799880981446,47.53726659138997,45.02309989929199,54.7599983215332,31.969999313354492
PRCH,Porch Group Inc,6.59499979019165,119.83332633972168,5.039599976539612,3.225599998633067,2.8931499975919723,7.190000057220459,1.090000033378601
PTCT,Ptc Therapeutics Inc,52.59000015258789,70.30440926761455,47.77620002746582,41.853666648864746,40.088450002670285,55.2599983215332,24.690000534057617
QFIN,Qifu Technology Inc,40.52000045776367,161.58812818909865,40.07860008239746,33.43550001780192,30.028625040054322,45.290000915527344,15.1899995803833
RERE,ATRenew Inc,3.369999885559082,193.04347438487747,2.8449999952316283,2.7080666621526084,2.6277499985694885,3.5199999809265137,1.1399999856948853
ROOT,Root Inc Class A,133.8800048828125,203.44516800534126,98.7463996887207,71.65500007629394,68.12097507476807,142.75,35.83000183105469
SABR,Sabre Corp,3.890000104904175,78.44036632029261,3.622000002861023,3.488266674677531,3.364750008583069,4.519999980926514,1.899999976158142
SATS,Echostar Corp-A,28.139999389648438,107.52211297087757,27.01,24.32433339436849,22.90580002784729,31.229999542236328,12.699999809265137
SE,Sea Ltd Adr,135.69000244140625,129.12867214526406,120.71600021362305,102.74153348286947,94.86195009231568,146.30999755859375,52.720001220703125
SENEA,Seneca Foods Corp - Cl A,90.02999877929688,79.30691181219017,77.52720016479492,69.03626693725586,66.65340021133423,90.02999877929688,49.72999954223633
SRAD,Sportradar Group Ag A,20.280000686645508,107.36197587281926,20.272100067138673,15.757266699473064,14.541425013542176,22.5,9.210000038146973
SSRM,SSR Mining Inc.,9.90999984741211,126.25569836719204,8.494600009918212,6.6857999960581465,6.277849998474121,10.520000457763672,3.9800000190734863
STRT,Strattec Security Corp,45.209999084472656,81.71222109912502,42.64139991760254,39.62239990234375,36.12379993438721,51.4900016784668,21.540000915527344
SWIM,Latham Group Inc,7.329999923706055,134.18529251444906,6.743500003814697,6.44253334681193,5.68307501077652,8.350000381469727,2.4800000190734863
TBRG,TruBridge Inc,28.309999465942383,270.0653478826218,24.58880001068115,17.36680004755656,15.613150029182433,30.09000015258789,7.650000095367432
TGTX,TG Therapeutics Inc,38.439998626708984,110.86121553458601,31.29889976501465,27.752733256022136,25.401174931526185,38.439998626708984,13.319999694824219
TPL,Texas Pacific Land Corp,1374.739990234375,177.642985507643,1314.9546020507812,1151.2138671875,1045.6717010498046,1730.0,495.14666748046875
TUYA,Tuya Inc,4.03000020980835,114.36171383137834,2.6082000088691712,1.931066672007243,1.88655000269413,4.059999942779541,1.2999999523162842
USAS,Americas Silver Corp,0.5,108.33333798994632,0.48339999735355377,0.39126666486263273,0.36274999879300596,0.5699999928474426,0.20000000298023224
USAU,Us Gold Corp,8.760000228881836,140.0,7.6583999919891355,6.648466663360596,6.423399999141693,9.529999732971191,3.450000047683716
USM,US Cellular Corp,65.08999633789062,89.38026872473124,63.92000015258789,60.115533396402995,58.460350074768066,68.06999969482422,33.81999969482422
VBFC,Village Bank And Trust Financial,79.3499984741211,95.68434023939365,78.48119995117187,70.51360013326008,64.5535502052307,80.91000366210938,40.29999923706055
VEON,VEON Ltd ADS,44.90999984741211,72.86374379799665,43.967599868774414,35.13453330993652,32.91004997253418,46.09000015258789,22.75
VIOT,Viomi Technology Co Ltd Adr,1.5399999618530273,133.33331828165598,1.4692000102996827,1.4472000034650168,1.3032500031590462,1.8700000047683716,0.5199999809265137
VNET,VNET Group Inc. American Depositary Shares,11.470000267028809,625.9493642712114,8.352999997138976,4.946999998092651,4.241599995493889,14.680000305175781,1.4700000286102295
VRNA,Verona Pharma Plc,64.6500015258789,284.3638686020472,56.60149993896484,40.55786661783854,34.54979996681213,69.62999725341797,11.479999542236328
WGS,GeneDx Holdings Corp,98.01000213623047,1117.5155256398,83.08449996948242,64.1688665898641,55.05564995765686,112.76000213623047,8.050000190734863
XERS,Xeris Biopharma Holdings Inc.,4.239999771118164,70.96773139147811,3.574199995994568,3.176533335049947,2.9460499984025956,4.239999771118164,1.7000000476837158
XPEV,Xpeng Inc Adr,23.600000381469727,145.83332753843754,15.878599948883057,12.395066696802775,11.319750020503998,23.600000381469727,6.630000114440918
XYF,X Financial ADR,11.489999771118164,170.9905752680747,8.67520004272461,6.91206667582194,6.244750013351441,11.489999771118164,3.549999952316284
YI,111 Inc,8.65999984741211,523.0215781680619,4.664600015878677,2.090066672960917,1.8477500063180923,9.010000228881836,0.4300000071525574
YINN,Drx Dly Ftse China Bull 3X,46.650001525878906,156.74188954320522,33.53099987030029,30.470399983723958,28.901599998474122,58.56999969482422,17.68000030517578
YMM,Full Truck Alliance Co Ltd,13.170000076293945,105.14018566642376,11.613799991607666,9.693266642888387,9.387099976539611,13.279999732971191,6.079999923706055
ZLAB,Zai Lab Ltd Adr,36.41999816894531,83.93939177925,28.489599800109865,25.666866556803384,23.89629994392395,36.41999816894531,13.720000267028809
