Symbol,Name,Current Price,RS Score,MA_50,MA_150,MA_200,52 Week High,52 Week Low
ABTS,Abits Group Inc,3.2200000286102295,323.68421960735594,1.9750799959897996,1.005966664950053,0.8812349982559681,3.8499999046325684,0.25200000405311584
ADMA,Adma Biologics Inc,21.860000610351562,238.39010032919478,18.588199939727783,18.416199970245362,17.65542495727539,22.6200008392334,6.440000057220459
ADPT,Adaptive Biotechnologies,7.900000095367432,203.84616865914302,7.833899993896484,6.586933329900106,6.044800003767014,8.65999984741211,2.5999999046325684
AEM,Agnico Eagle Mines Ltd,118.51000213623047,86.07317426841993,105.39959991455078,91.45186665852864,88.01545001983642,123.47000122070312,63.349998474121094
AEVA,Aeva Technologies Inc,7.320000171661377,133.86581163013403,5.0308000135421755,4.39053334236145,4.0470500087738035,7.800000190734863,2.2899999618530273
AGI,Alamos Gold Inc,27.959999084472656,83.94736470608164,25.57099998474121,21.690933316548666,20.83270001411438,30.329999923706055,14.710000038146973
AKBA,Akebia Therapeutics Inc,2.380000114440918,73.72263548592535,1.9644999957084657,1.8589333351453146,1.7391500025987625,2.8399999141693115,0.8569999933242798
ALHC,Alignment Healthcare Inc,17.520000457763672,238.2239582695671,16.65340009689331,13.77690003712972,12.669075043201447,19.780000686645508,5.079999923706055
APEI,American Public Education,23.959999084472656,81.24053404317866,22.37159984588623,19.923999977111816,19.062599968910217,24.149999618530273,12.300000190734863
AREN,Arena Group Holdings Inc,4.869999885559082,616.1764462256104,1.8743999934196471,1.3983999951680501,1.2713499975204468,4.869999885559082,0.5699999928474426
ASM,Avino Silver & Gold Mines,2.119999885559082,198.59154220139098,1.6582000017166139,1.3172000042597454,1.2362999999523163,2.180000066757202,0.699999988079071
ATGE,DeVry Education Group Inc,105.41000366210938,123.2789784077303,100.65459976196288,91.97353322347006,87.52159992218017,110.11000061035156,47.209999084472656
ATLC,Atlanticus Holdings Corp,55.25,122.0659238892741,51.73360015869141,50.11426671346029,45.86490010261536,64.0999984741211,23.940000534057617
AU,AngloGold Ashanti Plc,39.599998474121094,80.6569267166551,35.239199829101565,29.692933298746745,29.521749963760374,45.619998931884766,21.920000076293945
