Symbol,Name,Current Price,RS Score,MA_50,MA_150,MA_200,52 Week High,52 Week Low
ACHR,Archer Aviation Inc A,9.289999961853027,132.24999904632568,7.7844000244140625,7.138933353424072,6.286800013780594,11.510000228881836,2.9100000858306885
ADMA,Adma Biologics Inc,23.520000457763672,252.62369098550445,19.366399974822997,18.554066638946534,17.930424962043762,24.510000228881836,6.670000076293945
ADPT,Adaptive Biotechnologies,9.84000015258789,252.68818233432816,7.796299991607666,6.707466662724813,6.145150005817413,9.84000015258789,2.7899999618530273
AEM,Agnico Eagle Mines Ltd,111.12000274658203,72.9763487574027,107.13119995117188,92.52413335164388,89.02740001678467,123.47000122070312,63.79999923706055
AEVA,Aeva Technologies Inc,7.679999828338623,150.16286629773137,5.339800009727478,4.526800007820129,4.151050009727478,7.800000190734863,2.2899999618530273
AKBA,Akebia Therapeutics Inc,2.450000047683716,97.58064748717395,2.0021000003814695,1.8948666707674662,1.7680000048875808,2.8399999141693115,0.8569999933242798
AKRO,Akero Therapeutics Inc,44.869998931884766,123.45617082852738,42.456100158691406,36.482800025939945,33.955100021362306,57.560001373291016,18.309999465942383
ALTS,ALT5 Sigma Corp,6.110000133514404,72.11268212913033,4.989399991035461,4.15779998699824,3.6299999874830244,7.409999847412109,1.309999942779541
APEI,American Public Education,24.829999923706055,79.6671524747228,22.564399871826172,20.22666664759318,19.2127499628067,24.950000762939453,12.300000190734863
AREN,Arena Group Holdings Inc,5.489999771118164,641.8918514007896,2.2325999903678895,1.5355999938646951,1.3731999963521957,5.489999771118164,0.5699999928474426
ARQT,Arcutis Biotherapeutics Inc,15.239999771118164,72.39818448031008,14.619799976348878,12.681866703033448,11.970125026702881,17.290000915527344,7.239999771118164
ASM,Avino Silver & Gold Mines,2.190000057220459,212.85715635941975,1.730800004005432,1.3516000048319499,1.2637000012397765,2.190000057220459,0.699999988079071
ATGE,DeVry Education Group Inc,114.4000015258789,126.44497325672224,101.00499954223633,93.04973317464193,88.42744987487794,114.4000015258789,50.52000045776367
ATLC,Atlanticus Holdings Corp,55.349998474121094,106.83855755121527,51.14860008239746,50.78033335367839,46.392300062179565,64.0999984741211,23.940000534057617
ATYR,aTyr Pharma Inc,3.5999999046325684,126.41508358857743,3.3584999895095824,3.2630333216985066,2.91414999127388,4.429999828338623,1.4600000381469727
AU,AngloGold Ashanti Plc,40.18000030517578,71.2702552139889,36.10719993591309,30.109799982706704,29.81375,45.619998931884766,22.389999389648438
AUR,Aurora Innovation Inc,8.140000343322754,184.11868468506404,6.78,6.649399992624919,6.047524996995926,10.1899995803833,2.119999885559082
BBAR,Bbva Argentina Sa Adr,19.479999542236328,101.23965834815732,18.805799942016602,17.74773328145345,15.784399971961975,23.649999618530273,7.829999923706055
BGM,BGM Group Ltd,11.699999809265137,259.999994131235,10.5225399017334,9.248746620814005,8.519619972705842,13.0,2.9000000953674316
BKTI,Bk Technologies Corp,47.27000045776367,236.20198468708392,36.250599975585935,32.70486666361491,28.970299978256225,47.84000015258789,11.760000228881836
BLIN,Bridgeline Digital Inc,2.140000104904175,81.3559491550132,1.518400001525879,1.454066670735677,1.3335000038146974,2.3499999046325684,0.7799999713897705
CDTX,Cidara Therapeutics Inc,21.690000534057617,83.65791501607399,21.136100044250487,19.02856667836507,17.297495012283324,27.299999237060547,10.170000076293945
